sectors,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2011,2012,2013,2014,2015,2016,2017,2018,2019
       8. Quarrying and Other Minerals,876.7860056876984,862.3144458259122,663.0163392139439,583.3315526640655,425.40102823403817,242.86479838074968,277.72625911222383,315.00978063289045,585.9258939278029,661.3948759241077,744.9103694962237,928.7437699813812,1219.0059671531496,1569.4953913967643,2095.406875309512,2438.619983039988,2854.1807559338336,3781.728696738961,4184.4799096431025,4643.222276774392,6071.295666860774,7150.308547227706,8514.03011299872,13212.823020174475,17518.2372032426,27627.152346415296,31848.645559851997,36643.6422561714,41121.83765065417,52971.21884161292,63985.79989726661,75759.12442920408,89264.52044630145,97146.83419088743,87985.43964926022,108657.94253726283,204104.3744610629,344947.110482845
MANUFACTURING,28229.474383077035,30305.467163978767,33493.51401340152,29416.49527457381,39546.80089004652,41625.67331445238,45959.53982031399,66341.21078451393,76143.69587820969,87960.48238981573,115029.70949387904,159954.87803278066,231021.59442481637,370156.41372957005,619852.1865451962,780482.5926923304,848327.1882493814,838526.9856827232,891286.5790572478,984081.3866244893,1146682.8564935953,1358529.8228258644,1635053.2954882802,1968557.4519407684,2326311.5114205824,2689075.876276508,2913257.6830020836,3263824.7976981844,3406688.160432697,4527445.058829456,5588821.693835975,7233322.484416797,8685430.02576487,8973773.153378075,8903236.283946073,10044484.948909488,12455527.905270096,16781064.043958727
       9.  Oil Refining,87.64818905016001,85.87813427341162,59.28079760767429,63.46337633827291,105.48076176373395,45.44234453363472,191.70644276694944,238.58790325863058,710.7099065215857,727.9364228747362,990.3934299212572,2005.7515134815706,1944.3110158566028,1778.978415226911,6464.255880386137,10155.43036516178,9091.564441829452,6079.808007946063,9560.316813871446,18186.00279457461,57427.90282425957,57462.94305656837,72273.9332215775,93454.11060261226,120840.80475811563,155883.0899574097,172103.97197596132,198015.1702822218,224552.49864432693,291747.085647078,254697.93073795552,412300.0960898858,385815.1127320048,248020.06116387335,276591.9941252158,211840.22066584404,210659.3424321964,148785.0658848105
       10. Cement,1933.090049955277,2549.284402521729,928.5104679914688,605.1946658426037,3530.686321671245,4790.593565406715,4225.3821575403,5668.541081443351,8949.692143874952,6762.163310474971,8149.033063756825,9957.175709694518,12892.468619719133,14706.836144419556,18756.631526464575,20551.738791801195,23294.180649620394,22647.934559400088,24064.257192709123,25612.77714481839,32125.85462407736,35268.923408832154,42128.10117381565,54473.24238346374,84552.18176617753,117269.7922794556,148350.5929341522,170685.62404150848,194493.4916314737,251080.00247205986,300680.5432552021,450753.8548048105,604612.4459659858,749930.4059391943,649600.7142849413,846353.1328989196,1345750.667061518,2241424.323664491
"       11. Food, Beverage and Tobacco",18370.35489419308,19542.417468328622,22265.379903595192,19545.591639145507,24751.54919592199,24981.874965822357,28664.587624709948,42563.48808915421,46718.715751270654,56724.97183442546,74958.36125786982,104543.41874234183,152482.48414129988,249845.01592173334,417218.96374191804,525937.3296825762,571775.094000755,564312.2216389014,599014.0424801953,659895.0751965769,745746.3451043507,899040.6591132856,1090199.5606726971,1316509.5742928374,1536833.8629909954,1758478.5719656295,1903228.315905076,2133518.9239156707,2207111.2652725508,2667543.918821036,3158989.325000564,3814496.473232939,4241783.641483739,4291523.029270251,4101673.55360759,4568843.852098353,5332358.787948344,6382608.611484244
"       12. Textile, Apparel and Footwear",2817.616109322121,2997.3852215161255,3415.0289124995425,2997.872070838248,3796.353644052567,3831.6806479891343,4396.52931713304,6528.320786380158,7165.643062738633,8700.386865799921,11496.995426872423,16034.704961804673,23387.523332050107,38320.83515803191,63992.387742357074,80667.43953193392,87697.96365093374,86553.32003845675,91875.83068065165,101213.66762075713,114381.40022533352,137893.44074424537,167213.09208339156,201924.1656445551,235717.15814178225,269712.6746219976,291914.1624371817,327235.7732984584,338523.2507437321,609678.3512379756,928444.276562969,1303679.1388859295,1815731.0233164798,1871579.8367832392,2027013.1991774738,2344799.6335545676,2965689.274336558,3921871.1086008754
       13. Wood and Wood Products,986.1157430842541,1049.0317489476067,1195.199645033936,1049.202137589078,1328.6565484664911,1341.020374263267,1538.707405956524,2284.7966697998713,2507.84818063418,3044.981334008948,4023.744807213705,5611.862789338947,8185.219013044864,13411.613708640847,22396.2025137172,28232.175353325598,30692.734296377377,30292.129301697678,32154.91377387499,35422.991345736635,40031.46457923919,48260.26240269853,58521.62117035172,70669.88224281344,82496.83120054816,94394.65996597419,102164.78755078327,114526.72586670975,118477.14309057021,139411.15496523763,178520.82201608008,204087.66415049462,238546.9979965543,259258.647022345,275101.43542322505,305125.8283045624,350355.3570865415,433422.90008029214
"       14. Pulp, Paper and Paper  Products",194.65279256734476,207.07200027635167,235.92458614817716,207.10563387881336,262.26810527635496,264.70864355498685,303.73076955115795,451.00390633061363,495.03281447324923,601.059382873719,794.2608854948381,1107.7449793398773,1615.7086526995827,2647.364753610239,4420.863770579072,5572.846606816879,6058.544835346894,5979.4680317589755,6347.169492772381,6992.266612609382,7901.949061819089,9526.259886427428,11551.78493626779,13949.77214940754,16284.334454410524,18632.887969472275,20166.660291428223,22606.825993695842,23386.612494239398,30446.433815310203,33547.9478364381,50642.65187133574,59929.1582744805,66090.92874957387,70712.7014332685,86192.50839979644,128587.18717556467,206207.71353630768
       15. Chemical and  Pharmaceutical Products ,201.1420546589084,213.97528927567433,243.78975187822715,214.01004414261203,271.01150140722353,273.5334014393943,313.8564324964141,466.0393061001074,511.5360335366487,621.0972760712266,820.7396582217705,1144.674567694297,1669.5725442610014,2735.621610917853,4568.244875673985,5758.632085415675,6260.522340069583,6178.8093035405545,6558.769058516739,7225.3721851770815,8165.381288092385,9843.842780256138,11936.894027630475,14414.824442781555,16827.215513899,19254.064228810126,20838.96887953816,23360.48391453308,24166.266646164557,41450.688480525976,69687.12018547335,109025.2229225104,154617.9584082852,190128.51871980584,197727.52927715713,225125.81280577823,279933.9917619893,460435.9652352969
       16. Non-Metallic Products,475.92534329338605,506.2902592772964,576.8347228569784,506.372493308397,641.244527716553,647.2116345982929,742.6205854066418,1102.7028490885593,1210.3533633516265,1469.587922993277,1941.9648678446702,2708.4322943451075,3950.401558878763,6472.7968325902875,10808.995236676137,13625.588924202526,14813.119260147554,14619.776773776066,15518.805458410734,17096.065482100243,19320.235637677702,23291.66947441257,28244.070577834238,34107.140265015005,39815.13629113902,45557.34077306005,49307.408312462176,55273.60424639759,57180.179297656316,103191.52340344363,126881.5774957895,182406.2376940322,259283.11347182404,315595.0542153127,344090.8487106066,418240.1139774806,590216.5399809021,927241.2018972761
       17. Plastic and Rubber products,270.61370397744247,287.8793581418275,327.99131866970225,287.9261168531731,364.6150793311907,368.00800832321016,422.2580497103374,627.002757015148,688.2134170699682,835.6155787160282,1104.2116442989052,1540.029135815592,2246.219523946291,3680.4670115684876,6146.052691857376,7747.5829762220255,8422.819097441894,8312.88352222933,8824.07605643522,9720.914569367798,10985.589654564643,13243.76824455759,16059.730086187757,19393.502971124813,22639.100140271,25904.14842094346,28036.456946437545,31428.86796864724,32512.956773336195,81995.97592692431,120268.24199290943,161983.5992520434,221951.1739638028,267160.0965649751,291442.5844890577,327230.57043464336,389827.60819588776,648171.4338223027
       18. Electrical and Electronics,20.032962172552878,21.311102162050005,24.280506061820105,21.31456361090443,26.99168587704996,27.242857259549314,31.258873488566067,46.4156926598878,50.94698881899666,61.858860187691974,81.74246084217633,114.0051112304155,166.28289732960727,272.45721608476356,454.9793276424718,573.5372392830043,623.5235462405653,615.3852473027009,653.2277532442762,719.6188182214014,813.2400494079432,980.4082511926113,1188.8679715378596,1435.6601521045668,1675.9248702663274,1917.6295132201171,2075.479819407847,2326.6128576938286,2406.8656671296444,4775.2022680140235,4848.253810670244,5222.569502500635,5755.272068603666,6020.504678019316,6199.485290918041,6629.760470672394,9007.811647911516,15296.491315754727
"       19. Basic metal , Iron and Steel",616.428993644804,672.9122298423022,863.6658034860163,679.2447495744741,932.4345949297322,1272.0736497525545,1069.4355743923647,1083.6043006647692,1357.353466894039,1776.3970511928887,2491.2784882949372,3336.75724279698,4639.601666495047,7010.8972427840135,12946.6216775303,16886.004203653916,19126.608313628865,20527.218146729887,22000.3243248252,22583.613679342998,23644.367969800063,27621.32383716707,28049.14097389712,31384.43663878907,33398.00090718722,36733.73585766004,40977.83482561564,45978.28941305907,44591.269834414015,106043.27976997042,136352.54358157935,162154.68188778457,195763.19658760796,207303.23927965312,219570.3746658517,243378.21533871436,282306.36473048956,452671.0105024802
       20. Motor vehicles &  assembly,174.95616696337245,186.11869357720502,212.0517293407155,186.14892384562427,235.72958708014502,237.92317093232165,272.9967062307678,405.3674940718493,444.9411827028658,540.2390808679188,713.8908117489975,995.6539179430117,1452.217505218039,2379.481864794386,3973.5231627882267,5008.9385749048115,5445.48972448625,5374.414584648884,5704.908883534837,6284.729588479232,7102.362628151754,8562.311864339927,10382.877057031723,12538.215522535414,14636.546951709166,16747.453841274597,18126.026030785233,20319.27500704395,21020.156075255083,27882.35717589871,39275.19368200538,51104.6143279415,67142.77548132867,70056.33717419527,52793.54982233324,60296.77359991357,114018.87818039855,198974.65056904854
       21. Other Manufacturing,2080.897380194331,1985.9112558385636,3145.575868232067,3053.0488596061,3299.7793365522357,3544.360050576959,3786.4698809309684,4875.339948546771,5332.70956632231,6094.18746932895,7463.092691498724,10854.667066953803,16389.58395401746,26894.04784916744,47704.46439760545,59765.348357032824,65025.024092504034,67033.61652633476,69009.93708820599,73128.29158672749,79036.76284682145,87534.0097618812,97303.62153605939,104302.92463272864,120594.41343408103,128589.82688160107,115967.0170932538,118548.6208925444,118266.20426184773,172199.0848459813,236627.91767833824,325465.6797945885,434498.1560141718,431106.4938176367,390718.31363843416,400428.5263602442,456816.09473179723,743953.56736555
"22. ELECTRICITY, GAS ,STEAM AND AIR CONDITIONING SUPPLY",803.5015873833062,858.0619800343753,820.0027793070444,803.5015873833062,889.2013260840101,668.8305694250575,699.5973079151239,705.1864213086479,2021.2097068781193,2203.6011072867914,2421.736218588334,2527.0776986434225,2641.228685999733,3045.215125048796,3172.6469104211465,3300.4779181787485,3291.0828847124912,3158.9935048455377,3268.5135125329275,3379.2844170274398,41074.21366811158,47292.82871455597,56516.236745626775,67908.3251564552,74271.11240562359,109052.07940481766,116627.51052378515,134186.4461285736,158660.1346535624,275853.5368374283,375844.0500826447,492675.20993815816,531954.5866629871,536673.0689891047,524676.911791281,667917.8070219452,871553.0728196141,1037774.371559873
"23. WATER SUPPLY,SEWERAGE, WASTE MANAGEMENT AND REMEDIATION",2284.3080642703612,2408.4715019484493,3525.9424410512393,3183.371028662298,2767.498309692318,3232.7372147270794,3491.2365163026657,4224.399176616289,4600.4797577279915,5236.256396441091,5797.08618903766,6816.871917533471,9101.030387300607,9738.302971045972,10819.27285136147,11461.930837222993,11982.818897458057,12471.992923009075,13186.456270419374,13920.516497752356,14468.780352077887,15787.007114510792,17390.959378106523,19663.20653470943,22162.400085270998,24542.991720756465,29289.48898740335,33699.259834729295,37923.076390258735,45262.81943342229,47814.31759442465,70591.52452050781,90037.36890769222,105866.49023859616,137147.28173803797,163750.90674368764,211523.43003660766,294533.89000760205
24. CONSTRUCTION,10236.31042305763,9184.255439079474,8327.845767911293,7035.848419166188,5655.256966507134,7087.528313115992,8028.840667201709,9106.735598154766,14228.397659630175,16060.44990015073,18089.181051360254,22553.548690214087,29601.874112348156,38112.44521958197,50883.9497545572,59218.55082289193,69309.16085922108,91834.5440072325,101615.66530722227,112971.95286059208,150403.73696264517,177134.34999556214,217444.7041906193,613065.5512104089,796557.4315419645,924081.7956000334,983630.776457554,1131721.9106415173,1283472.8464813938,1905574.9025212638,2188718.586891682,2676284.4740835372,3188822.9009887404,3472255.134934632,3606560.1780185173,4281776.106989306,6031060.772517983,8996895.17789731
25.  TRADE,12493.94376527894,12801.984833359988,16071.79705257674,16630.213374624942,17771.071829231063,18359.472053284142,28660.315848114922,40136.412534819356,62613.83500054715,69325.99261445258,80844.72447536264,120508.68743684972,195086.66032647612,306405.49458781374,529869.1712495909,690699.5137022914,758966.8037536314,859831.7602531961,939496.2409678351,1020391.6479098126,1243262.5911900855,1494237.000897111,1783848.4732830888,2871533.8457112866,3614029.9260275518,5303851.524519623,5889948.477086881,6776713.333818065,7897086.133387971,10325565.302720092,11843529.1735978,13702835.1246374,15704127.447973754,18028895.257534664,20675860.006446186,21573729.245444223,21918444.659829147,22509263.969360717
26. ACCOMMODATION AND FOOD SERVICES,840.3542986522267,861.0877894439546,891.3241301818916,1063.455298525717,1024.1480555663993,1055.6802394788187,1059.0710291187163,1068.5306842924422,1128.1610677049016,1192.9100316565691,1281.3513283150342,1633.6910874569614,2628.7042689837353,4294.899422733979,5856.1096819648565,7189.057166010558,9255.99182146967,10507.365977681664,12506.29046386666,13941.674350855239,17318.209715833116,20884.73728757644,24667.411500823524,76130.28976099282,99520.83498716523,124426.5755141462,157314.1352347372,185864.2547545024,213731.43707650213,283376.42726635083,353222.8025377567,648392.2532695994,819784.7841836599,893669.5626507221,925064.2541084437,984203.2043791604,1144365.871581712,1398702.8833519283
TRANSPORTATION AND STORAGE,5755.402906661469,5922.821716932027,5809.6092234906955,5847.490489731301,7276.375103635553,7478.101779021631,7504.0867222038505,7885.38692212413,7956.807990439734,8938.536788963364,9852.253282624046,13539.52520975478,21893.19418151648,41098.58753824809,62169.31976252792,79702.25183623143,92044.38896905229,116874.85190315072,138312.15014529345,154385.99566682635,173058.5949011133,216480.82567473123,268654.9405506202,428426.528065763,452561.5171696929,519926.8279031894,558982.9778558359,565855.8560423823,599496.5677835393,779353.6980109328,917315.742049272,1051221.5125212264,1197435.6599113957,1361065.26791414,1573520.124931241,1787490.8920297096,2328367.7875785516,3052569.7758335243
        27.  Road Transport,2609.9641075942745,2137.036412677978,2087.4552833722373,2344.222715455587,3399.4482434626075,3557.1655914351677,3847.6078086261714,4161.651540762714,4508.943794904282,5233.6359391730775,5938.338587418609,9030.955919139149,15197.603267815619,33457.88449311716,52371.41392319693,68002.06685093293,78158.78362411409,101032.91423736679,119142.8591968413,130501.2340912324,145790.6746227643,180241.87553695674,231008.45374855754,386904.45894929185,406750.6420272065,466915.4324579604,499165.2661615185,505155.24879418494,533846.5792587423,670804.0877312201,784810.7415144029,893127.8345632643,1017156.3706411285,1156293.3261294472,1358682.9718699977,1564813.72046611,2058938.2657392784,2727534.6154418844
        28.  Rail Transport & Pipelines,1044.5415578953568,1211.7059844301475,1043.5971261070245,1032.263944647039,1241.9278016567762,1306.4324927998616,885.1214720248901,753.6565670890552,554.6647892874711,565.8090843897904,559.9536073021311,403.1779304389943,554.6647892874711,26.916305967466247,23.04413563530444,27.76629457696518,34.566203452956664,37.11616928145346,39.571691931117044,42.499430474946706,46.56048716477494,50.621543854603196,55.91036186926323,60.4934893377593,65.59067074935889,71.09992470274881,90.16745258694209,91.20971710760524,96.53064346938903,135.61036491612745,185.49574268892468,216.43301229206958,252.49972152863748,282.0952268876908,309.7285148462399,328.5055502002016,343.84037330413486,359.2149850320776
        29. Water Transport,704.7975348471524,882.7369725844325,998.6397015867766,821.3055000322761,765.9263893079187,803.1484145488804,852.4449016363003,942.6553546796391,835.468026709325,849.75160062293,1009.9273563956209,945.7117974026773,1393.1023837135538,1316.5400065919007,1520.5953856161318,1722.9258415194406,1942.6568376776713,2030.9607967452528,2127.4354442803633,2307.341899611678,2528.101797280634,2509.702617324126,2549.254801868789,2753.583177063724,2974.365476200693,3211.52547062953,3542.745256449499,3585.267249757564,3777.827759428276,5041.064350500894,5570.356010413554,6220.463749077447,7148.850192928645,8071.977386297005,8924.897832155168,9429.630036212875,9858.52805580005,10124.855853309786
        30. Air Transport,692.353571195159,907.9133717201199,898.4443365549407,942.4474999695967,1102.8640957091027,1022.0987957708098,1108.322715980794,1174.8287629644644,1183.7407960611035,1384.3172409423396,1405.0934180988802,1928.675362526434,2821.772479223391,3809.5599475721406,4640.217132385768,5257.431124534889,6371.825163062769,6824.27794333777,7694.426574810881,9201.507071659425,10526.169391061138,14032.163211279007,15368.689674740615,16763.729961071167,18285.373729637617,22413.100490424433,25442.65887106597,25747.981136755498,29204.146004839058,56494.784187846875,65608.82252319754,76914.10447653146,84407.81022428558,95735.97649682997,94500.58869648392,105862.49708920378,149352.7017933905,198618.94596743255
        31. Transport Services,76.82640981720824,81.11587045657876,92.06484391738447,104.78301126057644,97.85645030595087,107.31996852588507,118.12540361510094,126.7126701480042,137.24104279903503,153.53431702531327,176.1766606181928,216.18214002094462,362.6914220925183,898.041145648446,1910.6342570797394,2832.01874767069,3515.403265759042,4743.681140063212,6843.9880027922545,8625.145641545469,9961.971905788201,12309.124710431774,12799.132999073638,14096.451348625815,15525.267657322529,17098.908787068744,18949.865663268938,19177.259296746346,20289.00378324473,30013.854039923426,42177.540219148286,53053.24284375492,63545.96995391467,72952.66068309883,82245.89880189403,86428.78826038307,89008.39544976322,93525.31250959406
        32. Post and Courier Services,626.9197253123177,702.3131050627698,689.407931952332,602.4678183662251,668.3521231931968,681.936515941026,692.4644203205935,725.8820264802534,736.7495406785166,751.4886068099114,762.7636527906097,1014.8220602265803,1563.3598393839236,1589.6456393509734,1703.4149286140428,1860.0429769965133,2021.1538749857675,2205.901616356245,2463.869234637521,3708.267532302416,4205.116697054268,7337.338054884987,6873.49896451036,7847.811140372706,8960.27760857624,10216.760772403606,11792.274450946028,12098.88984783044,12282.480333815469,16864.297336525335,18962.786039420957,21689.433876306284,24924.159177609676,27729.231991579494,28856.039215863995,20627.750627599977,20866.056167015475,22406.83107627147
INFORMATION AND COMMUNICATION,16289.534309765573,17312.142741495765,17119.484999372427,17776.763587098412,17841.925742728803,18812.132115345885,20217.217685067604,21737.24377230525,23270.200332017328,27137.776450754714,33203.63231195241,38603.49921903971,47911.06623799498,53542.15380327761,65037.08635557389,77810.13291972177,91367.39166365677,110105.76414132872,137306.99427920138,163539.6115472215,255198.30416832858,320316.89413730055,399227.0079564649,547723.044244875,788409.419339203,1948340.778297585,2744789.284517863,2856348.104044802,2979483.196013447,6379560.1032514,7266722.681437329,8359406.862690673,9588575.787749488,10781076.874020163,11479495.600162854,11717555.45851104,12979873.092525022,15402792.007361101
          33. Telecommunications,543.9255079148159,632.6450648460435,364.8280845770107,517.3925563092153,726.3395502033213,757.8474302349724,826.9989353570693,902.4520164854963,920.4446742930444,1138.0977929327382,1160.982463692569,1441.9000888168675,1790.8913179042852,1808.883975711833,2279.014711973572,2751.7987433958706,3208.4142574335065,3469.929661696209,3741.5607537585474,4088.976588844382,52005.54407879992,72436.72948300694,101113.30217658593,169595.95429728064,316687.3325402797,1359978.499709949,2005019.6369773916,2057150.133142731,2107672.91719129,5212685.439125517,5960901.613989538,6621734.160970977,7424575.032868208,8147607.990894443,8529392.52190268,8558115.45468317,9667307.816615107,11890912.181700975
"          34.  Publishing,  ",58.178063830233796,61.88993176331552,70.51342778604848,61.899984215402384,78.38701088309998,79.11644193765447,90.77942250450776,134.79659707994878,147.9560107955858,179.6453607542773,237.389661276962,331.08416923101487,482.9049708870541,791.2476034175637,1321.3131506476273,1665.619184452869,1810.7852628273915,1787.1506914146164,1897.0497521327259,2089.8571653713134,2361.744164254494,2847.2201627635286,3452.611557796202,4169.32489804721,4867.0817244699865,5569.020260803652,6027.436001317248,6756.755699793998,6989.819239259439,12312.09995938709,14215.125129113745,17248.549986954786,20977.63134301492,25142.426751118248,29820.961529363867,32231.879698184835,34733.580295057254,37121.58475538976
"          34. Motion Pictures, Sound recording and  Music production    ",575.5101939730747,607.6427422787624,689.662009549311,784.934390128821,733.0472012305316,803.9388544963871,884.8828691777187,949.2104804745136,1028.0790075999134,1150.1326794131905,1319.7475238937193,1619.4304228583212,2716.9382400852714,6727.267812691347,14312.64970626373,21214.78359701085,26334.048671338587,35535.135112518285,51268.63109193633,64611.36545391458,81370.97435407613,103875.8391310148,122758.35297599871,155794.22666814213,197097.5351741532,249348.09174882126,319529.9274585914,367459.41173561977,417590.0493402554,515517.3380624249,588640.3984597032,779533.8481699502,1008176.9031499545,1136691.6097265482,1199978.7194947978,1249106.1667735938,1250181.617141982,1300830.4523832453
       36. Broadcasting,15111.920544047449,16009.965002607645,15994.481477460056,16412.536656444972,16304.151980411849,17171.22938867687,18414.55645802831,19750.784678265292,21173.720639328785,24669.900617654508,30485.51266308916,35211.08453813351,42920.33170911837,44214.75441145687,47124.10878668896,52177.931394862186,60014.143472057294,69313.54867569961,80399.75268137376,92749.41233909121,119460.04157119805,141157.1053605153,171902.741246084,218163.538381405,269757.4699003001,333445.1665780111,414212.28408056276,424981.80346665735,447230.41024264233,639045.2261040708,702965.5438589742,940890.303562792,1134846.2203883096,1471634.8466480526,1720303.3972360143,1878101.9573560914,2027650.0784728755,2173927.788521493
"37.ARTS, ENTERTAINMENT AND RECREATION",37.152696423386935,39.227048580851736,44.521892998349415,50.67230678818666,47.322671981385525,51.8991609824849,57.124591281094666,61.27733130061076,66.36877620694847,74.24808584164548,85.19775952575728,104.54412017255638,175.39494989327991,434.28620625864556,923.9689150944437,1369.543794222468,1700.02360710697,2294.0099081219687,3309.7031241994696,4171.058082634251,5252.993152009455,6705.819562146152,7924.801105722266,10057.468431547224,12723.849146042645,16096.941554658553,20627.60749918411,23721.74831149653,26957.987008813154,82231.2216555046,117076.2693240035,143491.31965001317,176993.91513597633,210415.2615684732,239378.19792881032,261086.4993121191,269075.66163764754,291214.2303233248
